order_id,customer_id,store_id,order_timestamp,payment_method,order_status,total_amount,created_timestamp,updated_timestamp,is_active
119547,856,18,2027-02-01 01:52:08,Online,Completed,2914.59,2027-02-10 13:03:42,2027-02-11 18:03:42,Y
119548,1370,1,2027-02-15 05:43:34,Online,Returned,1134.45,2027-02-23 21:28:13,2027-02-24 11:28:13,Y
119549,1840,4,2027-02-24 09:01:21,Cash,Returned,1718.76,2027-02-21 16:57:48,2027-02-22 12:57:48,Y
119550,1537,13,2027-02-10 11:27:52,Credit Card,Returned,1176.77,2027-02-28 05:03:43,2027-02-28 23:59:59,Y
119551,578,16,2027-02-13 15:10:21,Credit Card,Returned,2227.39,2027-02-10 23:57:03,2027-02-13 18:57:03,Y
119552,1298,17,2027-02-03 20:39:34,Gift Card,Cancelled,2018.77,2027-02-11 16:53:05,2027-02-13 20:53:05,Y
119553,28,5,2027-02-27 18:37:16,Debit Card,Returned,1034.3,2027-02-18 14:22:27,2027-02-20 20:22:27,Y
119554,686,21,2027-02-25 20:51:46,Debit Card,Cancelled,2325.36,2027-02-24 05:54:05,2027-02-26 11:54:05,Y
119555,503,10,2027-02-23 20:56:28,Debit Card,Returned,2916.31,2027-02-20 10:06:18,2027-02-21 09:06:18,Y
119556,902,6,2027-02-21 14:12:47,Debit Card,Completed,887.55,2027-02-04 20:58:51,2027-02-06 19:58:51,Y
119557,1657,17,2027-02-18 02:21:50,Gift Card,Pending,2646.47,2027-02-14 12:42:12,2027-02-15 08:42:12,Y
119558,1483,10,2027-02-07 10:19:08,Debit Card,Returned,3144.28,2027-02-17 20:55:57,2027-02-20 19:55:57,Y
119559,1951,12,2027-02-27 17:07:30,Online,Completed,4970.74,2027-02-21 02:21:56,2027-02-22 07:21:56,Y
119560,1479,16,2027-02-27 23:41:56,Credit Card,Completed,4118.25,2027-02-27 17:08:35,2027-02-28 17:08:35,Y
119561,1873,4,2027-02-12 15:13:45,Credit Card,Pending,2105.41,2027-02-08 09:32:10,2027-02-10 07:32:10,Y
119562,693,7,2027-02-19 16:29:04,Credit Card,Pending,2376.29,2027-02-19 20:53:38,2027-02-22 13:53:38,Y
119563,313,24,2027-02-24 05:20:48,Gift Card,Returned,723.2,2027-02-25 12:12:29,2027-02-27 16:12:29,Y
119564,30,9,2027-02-21 04:40:39,Cash,Pending,1276.01,2027-02-23 20:05:28,2027-02-24 17:05:28,Y
119565,1017,7,2027-02-14 08:55:11,Gift Card,Returned,5062.53,2027-02-09 15:43:43,2027-02-10 11:43:43,Y
119566,685,19,2027-02-07 11:24:00,Cash,Completed,623.38,2027-02-15 09:03:19,2027-02-16 13:03:19,Y
119567,1408,22,2027-02-02 23:04:22,Debit Card,Pending,1249.93,2027-02-13 15:49:44,2027-02-13 20:49:44,Y
119568,641,7,2027-02-10 13:34:09,Gift Card,Cancelled,2268.13,2027-02-03 05:24:32,2027-02-03 20:24:32,Y
119569,432,1,2027-02-23 15:18:13,Cash,Returned,5657.19,2027-02-16 06:34:04,2027-02-18 16:34:04,Y
119570,1661,11,2027-02-05 01:21:48,Gift Card,Cancelled,3019.0,2027-02-12 08:43:23,2027-02-15 02:43:23,Y
119571,6,17,2027-02-16 23:05:08,Debit Card,Returned,1949.08,2027-02-05 14:42:32,2027-02-08 13:42:32,Y
119572,1023,23,2027-02-15 07:40:58,Cash,Cancelled,4087.39,2027-02-26 09:48:51,2027-02-27 07:48:51,Y
119573,485,9,2027-02-13 00:15:30,Online,Completed,1936.16,2027-02-23 21:38:31,2027-02-25 16:38:31,Y
119574,779,19,2027-02-17 03:58:16,Online,Returned,798.29,2027-02-28 04:15:44,2027-02-28 05:15:44,Y
119575,534,12,2027-02-03 11:24:48,Debit Card,Pending,2426.2,2027-02-21 16:47:09,2027-02-23 13:47:09,Y
119576,967,13,2027-02-15 20:11:53,Debit Card,Completed,477.33,2027-02-12 15:29:17,2027-02-13 17:29:17,Y
119577,1569,1,2027-02-23 18:31:44,Debit Card,Completed,3593.13,2027-02-15 19:13:42,2027-02-17 14:13:42,Y
119578,217,18,2027-02-12 18:04:47,Credit Card,Cancelled,1925.32,2027-02-09 17:15:03,2027-02-11 07:15:03,Y
119579,1288,25,2027-02-06 12:27:11,Cash,Pending,2948.23,2027-02-18 06:35:52,2027-02-19 03:35:52,Y
119580,223,21,2027-02-02 06:10:48,Debit Card,Cancelled,2077.41,2027-02-26 09:40:14,2027-02-27 06:40:14,Y
119581,1299,4,2027-02-20 16:29:22,Online,Completed,1084.26,2027-02-26 00:27:55,2027-02-26 21:27:55,Y
119582,804,4,2027-02-23 17:34:34,Credit Card,Pending,1315.51,2027-02-24 21:52:36,2027-02-26 14:52:36,Y
119583,1145,10,2027-02-02 11:44:36,Online,Completed,1988.03,2027-02-10 14:40:20,2027-02-12 06:40:20,Y
119584,771,23,2027-02-18 02:24:55,Credit Card,Pending,1655.6,2027-02-17 22:57:47,2027-02-19 23:57:47,Y
119585,1689,25,2027-02-08 22:54:32,Online,Completed,4931.34,2027-02-19 21:57:57,2027-02-21 13:57:57,Y
119586,1198,1,2027-02-01 22:05:13,Debit Card,Pending,1894.5,2027-02-05 17:58:11,2027-02-07 04:58:11,Y
119587,1582,17,2027-02-02 16:02:20,Online,Cancelled,552.22,2027-02-13 18:14:48,2027-02-14 22:14:48,Y
119588,1481,23,2027-02-08 17:23:43,Cash,Completed,7677.28,2027-02-11 16:28:19,2027-02-13 10:28:19,Y
119589,1374,18,2027-02-04 03:31:03,Online,Returned,4069.42,2027-02-09 22:00:46,2027-02-10 19:00:46,Y
119590,643,2,2027-02-10 12:41:51,Debit Card,Returned,483.51,2027-02-14 09:51:08,2027-02-15 21:51:08,Y
119591,943,9,2027-02-07 18:49:20,Online,Pending,2337.01,2027-02-08 01:19:56,2027-02-10 00:19:56,Y
119592,293,1,2027-02-26 22:25:17,Debit Card,Returned,1025.61,2027-02-28 04:23:57,2027-02-28 18:23:57,Y
119593,1057,14,2027-02-19 04:29:07,Gift Card,Pending,3313.49,2027-02-16 21:55:08,2027-02-17 11:55:08,Y
119594,771,2,2027-02-04 22:25:01,Cash,Returned,427.16,2027-02-26 09:05:30,2027-02-28 20:05:30,Y
119595,1896,25,2027-02-15 14:10:43,Cash,Cancelled,2499.22,2027-02-10 21:09:19,2027-02-12 20:09:19,Y
119596,1214,1,2027-02-10 04:59:52,Debit Card,Pending,1529.02,2027-02-22 18:04:06,2027-02-23 05:04:06,Y
119597,1807,2,2027-02-05 16:29:36,Online,Pending,1430.24,2027-02-12 13:02:33,2027-02-12 14:02:33,Y
119598,420,6,2027-02-18 22:50:33,Credit Card,Pending,3316.43,2027-02-23 00:15:31,2027-02-25 04:15:31,Y
119599,109,1,2027-02-27 22:33:42,Gift Card,Completed,3275.56,2027-02-21 19:46:20,2027-02-24 07:46:20,Y
119600,1530,6,2027-02-17 22:09:55,Cash,Pending,747.62,2027-02-13 16:20:11,2027-02-14 00:20:11,Y
119601,1381,23,2027-02-19 17:26:41,Cash,Cancelled,1415.81,2027-02-10 09:18:53,2027-02-10 20:18:53,Y
119602,1657,11,2027-02-07 14:12:03,Debit Card,Cancelled,263.78,2027-02-22 04:24:01,2027-02-24 00:24:01,Y
119603,662,10,2027-02-06 10:24:16,Credit Card,Pending,1777.34,2027-02-27 19:16:42,2027-02-28 23:59:59,Y
119604,1162,15,2027-02-21 09:13:16,Online,Cancelled,2055.2,2027-02-06 07:53:51,2027-02-06 10:53:51,Y
119605,562,19,2027-02-02 02:31:11,Online,Completed,628.91,2027-02-21 21:35:51,2027-02-23 00:35:51,Y
119606,118,22,2027-02-03 16:40:06,Gift Card,Pending,402.74,2027-02-27 11:04:56,2027-02-27 13:04:56,Y
119607,1958,16,2027-02-10 11:32:58,Credit Card,Completed,3227.06,2027-02-16 15:10:23,2027-02-17 03:10:23,Y
119608,379,19,2027-02-11 23:55:07,Credit Card,Returned,162.47,2027-02-02 08:30:04,2027-02-03 02:30:04,Y
119609,177,15,2027-02-14 21:54:50,Debit Card,Cancelled,121.95,2027-02-21 23:30:15,2027-02-22 16:30:15,Y
119610,1267,15,2027-02-01 07:54:23,Credit Card,Cancelled,373.44,2027-02-19 14:45:20,2027-02-20 01:45:20,Y
119611,872,10,2027-02-28 19:21:36,Online,Returned,4141.99,2027-02-10 04:24:13,2027-02-12 07:24:13,Y
119612,465,7,2027-02-23 01:16:10,Online,Pending,1535.36,2027-02-05 10:52:50,2027-02-06 12:52:50,Y
119613,412,10,2027-02-20 03:27:43,Cash,Pending,3709.81,2027-02-10 10:18:53,2027-02-11 11:18:53,Y
119614,1377,1,2027-02-25 21:40:00,Debit Card,Pending,380.22,2027-02-24 22:51:09,2027-02-27 06:51:09,Y
119615,655,4,2027-02-22 02:13:29,Credit Card,Completed,680.14,2027-02-10 11:53:30,2027-02-10 21:53:30,Y
119616,1237,22,2027-02-04 01:24:57,Online,Completed,2101.13,2027-02-26 02:54:26,2027-02-27 22:54:26,Y
119617,1527,19,2027-02-18 22:57:05,Gift Card,Returned,409.9,2027-02-27 21:09:36,2027-02-28 02:09:36,Y
119618,1039,12,2027-02-02 05:00:46,Online,Cancelled,6554.21,2027-02-12 01:05:19,2027-02-12 07:05:19,Y
119619,554,19,2027-02-03 08:49:31,Gift Card,Completed,3827.68,2027-02-15 23:23:30,2027-02-17 01:23:30,Y
119620,86,3,2027-02-27 02:58:25,Debit Card,Pending,3676.92,2027-02-16 09:21:19,2027-02-17 19:21:19,Y
119621,1010,20,2027-02-05 15:18:41,Credit Card,Returned,3675.89,2027-02-09 06:49:37,2027-02-10 05:49:37,Y
119622,678,9,2027-02-24 10:35:51,Online,Completed,853.35,2027-02-05 10:21:14,2027-02-07 09:21:14,Y
119623,1702,18,2027-02-07 23:29:25,Online,Returned,1559.0,2027-02-10 20:12:35,2027-02-11 08:12:35,Y
119624,1521,18,2027-02-23 14:42:40,Debit Card,Completed,1536.79,2027-02-02 15:16:29,2027-02-02 21:16:29,Y
119625,194,6,2027-02-07 11:49:29,Gift Card,Cancelled,3411.5,2027-02-03 07:39:21,2027-02-03 23:39:21,Y
119626,594,15,2027-02-14 07:00:02,Online,Pending,1897.61,2027-02-12 21:42:22,2027-02-15 07:42:22,Y
119627,1412,11,2027-02-16 18:41:13,Credit Card,Completed,2617.95,2027-02-12 23:49:26,2027-02-15 11:49:26,Y
119628,1338,12,2027-02-22 00:12:31,Online,Cancelled,4021.01,2027-02-11 11:41:51,2027-02-12 23:41:51,Y
119629,961,5,2027-02-07 08:19:14,Credit Card,Returned,3444.95,2027-02-15 00:40:07,2027-02-16 13:40:07,Y
119630,1232,16,2027-02-25 19:01:26,Cash,Returned,1415.41,2027-02-25 03:23:43,2027-02-26 05:23:43,Y
119631,1098,7,2027-02-12 20:21:17,Credit Card,Cancelled,894.0,2027-02-12 19:51:17,2027-02-13 23:51:17,Y
119632,738,3,2027-02-06 04:32:09,Cash,Cancelled,1463.75,2027-02-03 16:31:24,2027-02-04 12:31:24,Y
119633,136,7,2027-02-09 07:24:55,Gift Card,Returned,3112.28,2027-02-16 00:58:20,2027-02-16 09:58:20,Y
119634,168,9,2027-02-24 09:01:57,Online,Cancelled,233.87,2027-02-23 03:45:41,2027-02-25 04:45:41,Y
119635,762,9,2027-02-22 18:19:55,Gift Card,Cancelled,2451.76,2027-02-13 14:59:12,2027-02-15 17:59:12,Y
119636,525,6,2027-02-19 14:52:44,Online,Returned,308.85,2027-02-07 21:55:31,2027-02-08 15:55:31,Y
119637,1628,21,2027-02-01 16:45:18,Online,Cancelled,2395.64,2027-02-10 16:53:53,2027-02-12 23:53:53,Y
119638,1969,15,2027-02-18 09:24:24,Online,Pending,2572.71,2027-02-03 03:06:12,2027-02-05 14:06:12,Y
119639,1504,16,2027-02-28 09:49:40,Online,Completed,2028.94,2027-02-20 01:21:07,2027-02-23 01:21:07,Y
119640,449,3,2027-02-20 00:24:17,Debit Card,Completed,1576.64,2027-02-09 13:34:01,2027-02-10 20:34:01,Y
119641,315,24,2027-02-05 17:23:11,Cash,Completed,354.6,2027-02-20 23:42:52,2027-02-21 11:42:52,Y
119642,1156,15,2027-02-06 03:32:08,Gift Card,Returned,659.68,2027-02-11 20:56:23,2027-02-13 04:56:23,Y
119643,1243,11,2027-02-16 22:28:20,Online,Cancelled,3333.96,2027-02-02 09:52:45,2027-02-02 23:52:45,Y
119644,552,22,2027-02-13 16:43:01,Gift Card,Cancelled,464.13,2027-02-14 22:28:14,2027-02-16 13:28:14,Y
119645,685,24,2027-02-18 07:59:33,Cash,Pending,4790.82,2027-02-07 22:47:07,2027-02-08 21:47:07,Y
119646,870,25,2027-02-25 04:35:48,Online,Cancelled,1309.54,2027-02-09 19:48:59,2027-02-11 08:48:59,Y
119647,126,24,2027-02-14 17:25:17,Cash,Completed,1969.11,2027-02-16 22:24:11,2027-02-19 07:24:11,Y
119648,120,6,2027-02-22 22:06:05,Gift Card,Pending,185.28,2027-02-26 05:26:47,2027-02-27 14:26:47,Y
119649,151,2,2027-02-27 14:57:30,Gift Card,Completed,3033.59,2027-02-03 04:35:05,2027-02-03 16:35:05,Y
119650,1561,6,2027-02-16 15:39:17,Online,Pending,2717.26,2027-02-28 20:15:04,2027-02-28 23:59:59,Y
119651,1396,10,2027-02-22 03:15:36,Gift Card,Returned,3322.96,2027-02-28 19:18:21,2027-02-28 23:59:59,Y
119652,269,16,2027-02-01 01:13:40,Credit Card,Cancelled,1016.46,2027-02-01 00:34:48,2027-02-01 17:34:48,Y
119653,619,21,2027-02-28 05:28:04,Debit Card,Completed,2338.68,2027-02-19 22:04:29,2027-02-22 03:04:29,Y
119654,242,12,2027-02-06 08:39:47,Online,Completed,2310.8,2027-02-21 22:20:58,2027-02-23 20:20:58,Y
119655,791,23,2027-02-10 21:15:37,Debit Card,Pending,1124.76,2027-02-07 20:32:51,2027-02-10 01:32:51,Y
119656,1668,19,2027-02-20 18:55:05,Online,Completed,399.74,2027-02-28 01:00:22,2027-02-28 23:59:59,Y
119657,1171,9,2027-02-08 05:30:55,Debit Card,Pending,4418.5,2027-02-17 13:55:38,2027-02-18 18:55:38,Y
119658,524,18,2027-02-07 20:00:53,Credit Card,Cancelled,1398.99,2027-02-22 14:59:49,2027-02-25 07:59:49,Y
119659,632,7,2027-02-08 20:31:11,Cash,Pending,331.56,2027-02-28 10:46:02,2027-02-28 16:46:02,Y
119660,411,21,2027-02-08 10:05:55,Cash,Cancelled,1270.42,2027-02-03 11:14:42,2027-02-05 22:14:42,Y
119661,778,22,2027-02-19 10:18:32,Online,Completed,3498.97,2027-02-18 15:41:40,2027-02-18 23:41:40,Y
119662,1217,11,2027-02-05 00:11:45,Credit Card,Returned,117.99,2027-02-13 13:15:43,2027-02-14 16:15:43,Y
119663,113,17,2027-02-12 10:05:18,Gift Card,Cancelled,5112.09,2027-02-27 00:46:08,2027-02-27 21:46:08,Y
119664,902,8,2027-02-02 18:02:55,Credit Card,Completed,4459.78,2027-02-11 17:04:53,2027-02-13 12:04:53,Y
119665,926,20,2027-02-28 08:55:03,Cash,Cancelled,2299.66,2027-02-20 18:48:28,2027-02-22 06:48:28,Y
119666,292,4,2027-02-27 01:37:17,Online,Cancelled,2610.31,2027-02-02 02:22:01,2027-02-04 19:22:01,Y
119667,1220,3,2027-02-14 14:39:16,Gift Card,Cancelled,2568.96,2027-02-17 00:09:43,2027-02-18 06:09:43,Y
119668,574,12,2027-02-19 18:28:23,Cash,Returned,216.02,2027-02-24 08:10:15,2027-02-26 23:10:15,Y
119669,452,3,2027-02-11 14:19:32,Online,Returned,3006.91,2027-02-12 05:08:29,2027-02-12 14:08:29,Y
119670,765,11,2027-02-10 02:53:24,Cash,Cancelled,691.6,2027-02-05 03:43:26,2027-02-06 08:43:26,Y
119671,1541,7,2027-02-20 03:01:03,Cash,Returned,4114.17,2027-02-15 20:17:09,2027-02-18 13:17:09,Y
119672,320,18,2027-02-27 10:42:56,Gift Card,Returned,1536.86,2027-02-01 12:01:41,2027-02-03 01:01:41,Y
119673,874,10,2027-02-27 00:00:44,Gift Card,Pending,3497.05,2027-02-26 21:57:45,2027-02-28 09:57:45,Y
119674,1928,1,2027-02-17 21:04:07,Online,Returned,358.71,2027-02-18 21:13:46,2027-02-19 19:13:46,Y
119675,1669,18,2027-02-19 05:34:30,Debit Card,Cancelled,550.75,2027-02-04 14:45:55,2027-02-05 07:45:55,Y
119676,76,1,2027-02-26 16:01:58,Credit Card,Returned,245.3,2027-02-20 00:40:04,2027-02-22 03:40:04,Y
119677,548,16,2027-02-14 02:57:45,Credit Card,Returned,3258.56,2027-02-25 01:39:58,2027-02-26 20:39:58,Y
119678,66,1,2027-02-17 19:34:44,Credit Card,Completed,2009.58,2027-02-11 09:15:25,2027-02-13 09:15:25,Y
119679,144,20,2027-02-04 19:27:13,Credit Card,Completed,3437.95,2027-02-09 16:54:27,2027-02-10 13:54:27,Y
119680,1209,1,2027-02-26 00:09:55,Debit Card,Completed,3996.85,2027-02-28 04:37:03,2027-02-28 20:37:03,Y
119681,1071,19,2027-02-22 18:14:43,Cash,Cancelled,696.86,2027-02-03 22:01:53,2027-02-04 02:01:53,Y
119682,749,23,2027-02-20 23:59:37,Gift Card,Cancelled,231.16,2027-02-21 01:57:25,2027-02-23 23:57:25,Y
119683,355,14,2027-02-05 15:50:22,Debit Card,Pending,2241.26,2027-02-28 11:31:02,2027-02-28 23:59:59,Y
119684,666,2,2027-02-03 04:27:19,Gift Card,Cancelled,2481.41,2027-02-27 04:13:24,2027-02-28 23:59:59,Y
119685,1224,22,2027-02-04 21:01:03,Online,Returned,4708.85,2027-02-05 14:54:20,2027-02-07 13:54:20,Y
119686,1009,22,2027-02-07 04:14:30,Debit Card,Cancelled,1695.51,2027-02-08 00:54:43,2027-02-08 04:54:43,Y
119687,698,19,2027-02-02 12:51:51,Gift Card,Cancelled,450.65,2027-02-05 23:41:45,2027-02-08 22:41:45,Y
119688,1788,7,2027-02-23 15:41:44,Cash,Returned,261.44,2027-02-25 13:32:48,2027-02-25 15:32:48,Y
119689,970,6,2027-02-14 04:04:59,Gift Card,Pending,3216.6,2027-02-18 11:20:05,2027-02-20 08:20:05,Y
119690,1960,15,2027-02-01 23:08:34,Cash,Returned,189.92,2027-02-08 01:35:20,2027-02-08 23:35:20,Y
119691,206,21,2027-02-03 22:26:52,Gift Card,Returned,3248.8,2027-02-01 06:28:08,2027-02-03 09:28:08,Y
119692,182,20,2027-02-28 18:23:30,Online,Returned,1179.75,2027-02-25 02:41:45,2027-02-26 12:41:45,Y
119693,1093,23,2027-02-01 04:56:02,Credit Card,Pending,2235.18,2027-02-07 04:03:55,2027-02-08 18:03:55,Y
119694,407,18,2027-02-23 17:54:06,Credit Card,Cancelled,3768.88,2027-02-20 21:16:44,2027-02-22 23:16:44,Y
119695,45,14,2027-02-06 19:45:55,Cash,Completed,1231.66,2027-02-19 06:16:41,2027-02-20 08:16:41,Y
119696,487,23,2027-02-11 05:57:56,Online,Pending,1835.71,2027-02-07 11:43:26,2027-02-10 02:43:26,Y
119697,1702,24,2027-02-16 07:30:14,Debit Card,Returned,1526.94,2027-02-21 16:28:27,2027-02-22 04:28:27,Y
119698,793,21,2027-02-24 08:59:19,Gift Card,Returned,1882.42,2027-02-17 13:43:55,2027-02-20 11:43:55,Y
119699,1442,9,2027-02-03 09:28:35,Gift Card,Returned,913.82,2027-02-03 22:52:12,2027-02-06 00:52:12,Y
119700,1159,20,2027-02-07 19:18:17,Gift Card,Cancelled,1697.81,2027-02-05 14:58:49,2027-02-07 00:58:49,Y
119701,1902,5,2027-02-08 04:40:31,Gift Card,Returned,4612.14,2027-02-18 05:56:09,2027-02-21 03:56:09,Y
119702,1131,11,2027-02-03 17:40:27,Cash,Completed,3305.8,2027-02-23 23:48:23,2027-02-24 10:48:23,Y
119703,1581,11,2027-02-24 00:48:26,Credit Card,Cancelled,2730.09,2027-02-04 02:21:43,2027-02-04 08:21:43,Y
119704,646,21,2027-02-08 15:01:08,Cash,Pending,1752.6,2027-02-24 15:55:34,2027-02-25 03:55:34,Y
119705,791,21,2027-02-04 02:25:27,Credit Card,Returned,743.95,2027-02-12 07:22:45,2027-02-14 18:22:45,Y
119706,172,5,2027-02-04 14:13:04,Debit Card,Cancelled,1608.75,2027-02-11 03:16:43,2027-02-11 23:16:43,Y
119707,112,13,2027-02-20 07:34:48,Credit Card,Pending,300.51,2027-02-15 05:45:15,2027-02-17 02:45:15,Y
119708,516,25,2027-02-24 14:29:39,Cash,Returned,4680.69,2027-02-05 02:06:49,2027-02-05 18:06:49,Y
119709,1895,5,2027-02-20 01:48:18,Debit Card,Cancelled,1189.34,2027-02-08 07:17:13,2027-02-08 16:17:13,Y
119710,1894,20,2027-02-13 12:23:24,Credit Card,Cancelled,2301.32,2027-02-01 11:15:03,2027-02-04 02:15:03,Y
119711,1669,22,2027-02-21 11:22:19,Gift Card,Pending,4446.61,2027-02-17 04:07:05,2027-02-18 19:07:05,Y
119712,778,8,2027-02-11 14:24:21,Cash,Completed,3589.94,2027-02-25 09:41:20,2027-02-26 21:41:20,Y
119713,1275,15,2027-02-08 01:36:39,Gift Card,Returned,3198.66,2027-02-05 10:14:58,2027-02-05 14:14:58,Y
119714,456,17,2027-02-19 12:57:33,Credit Card,Completed,1835.79,2027-02-06 22:35:30,2027-02-08 10:35:30,Y
119715,837,2,2027-02-25 19:33:21,Debit Card,Completed,1035.35,2027-02-12 03:47:25,2027-02-13 03:47:25,Y
119716,1636,12,2027-02-04 12:32:07,Credit Card,Pending,2158.0,2027-02-22 13:42:48,2027-02-23 08:42:48,Y
119717,6,17,2027-02-22 18:10:18,Credit Card,Cancelled,2933.8,2027-02-01 16:33:01,2027-02-04 06:33:01,Y
119718,1067,8,2027-02-08 22:51:29,Cash,Cancelled,395.49,2027-02-11 21:27:47,2027-02-11 22:27:47,Y
119719,74,19,2027-02-02 10:15:53,Credit Card,Pending,732.5,2027-02-11 11:15:21,2027-02-14 03:15:21,Y
119720,663,6,2027-02-04 14:44:23,Credit Card,Completed,2207.11,2027-02-16 10:26:18,2027-02-18 13:26:18,Y
119721,1235,4,2027-02-27 09:29:27,Gift Card,Returned,4027.39,2027-02-05 11:24:11,2027-02-06 04:24:11,Y
119722,1234,2,2027-02-03 09:19:33,Gift Card,Returned,2363.0,2027-02-20 15:09:52,2027-02-22 22:09:52,Y
119723,1925,21,2027-02-16 15:17:31,Credit Card,Pending,2619.02,2027-02-09 05:20:21,2027-02-11 22:20:21,Y
119724,1533,19,2027-02-21 01:28:59,Online,Completed,1396.2,2027-02-17 15:16:45,2027-02-18 20:16:45,Y
119725,484,8,2027-02-22 06:37:57,Cash,Completed,558.17,2027-02-16 06:43:28,2027-02-16 16:43:28,Y
119726,1297,19,2027-02-22 07:58:08,Gift Card,Returned,581.01,2027-02-19 07:19:23,2027-02-19 11:19:23,Y
119727,1887,24,2027-02-08 22:57:52,Cash,Returned,932.4,2027-02-14 03:50:29,2027-02-14 09:50:29,Y
119728,797,21,2027-02-27 22:28:27,Debit Card,Cancelled,1541.93,2027-02-18 22:34:09,2027-02-19 18:34:09,Y
119729,1198,24,2027-02-07 03:58:11,Cash,Returned,2137.95,2027-02-01 22:16:01,2027-02-04 12:16:01,Y
119730,1433,20,2027-02-16 06:00:52,Gift Card,Returned,1719.31,2027-02-11 16:40:41,2027-02-11 23:40:41,Y
119731,715,4,2027-02-18 20:55:03,Online,Pending,3843.99,2027-02-05 08:06:54,2027-02-05 18:06:54,Y
119732,53,14,2027-02-18 13:47:58,Online,Returned,2322.19,2027-02-16 11:10:32,2027-02-17 03:10:32,Y
119733,564,15,2027-02-25 06:41:42,Credit Card,Pending,306.64,2027-02-17 01:15:20,2027-02-18 06:15:20,Y
119734,1739,23,2027-02-03 11:34:04,Cash,Completed,3170.93,2027-02-11 15:17:04,2027-02-12 07:17:04,Y
119735,146,19,2027-02-28 06:47:04,Debit Card,Pending,549.03,2027-02-08 23:36:34,2027-02-09 04:36:34,Y
119736,831,5,2027-02-21 23:27:05,Cash,Pending,2078.96,2027-02-18 22:49:17,2027-02-21 09:49:17,Y
119737,1190,6,2027-02-15 04:13:51,Gift Card,Cancelled,3321.5,2027-02-02 04:23:06,2027-02-02 13:23:06,Y
119738,1527,14,2027-02-23 10:04:17,Online,Returned,388.38,2027-02-15 16:03:23,2027-02-16 21:03:23,Y
119739,178,17,2027-02-12 01:35:55,Gift Card,Completed,552.22,2027-02-06 22:27:23,2027-02-09 11:27:23,Y
119740,225,13,2027-02-15 22:40:46,Online,Cancelled,1563.69,2027-02-28 10:28:47,2027-02-28 23:59:59,Y
119741,441,3,2027-02-26 10:24:19,Online,Returned,862.28,2027-02-01 10:31:59,2027-02-04 10:31:59,Y
119742,407,20,2027-02-26 22:07:38,Online,Pending,3471.99,2027-02-04 17:07:24,2027-02-07 05:07:24,Y
119743,1069,1,2027-02-13 14:01:42,Cash,Cancelled,2199.25,2027-02-07 05:01:56,2027-02-08 20:01:56,Y
119744,28,19,2027-02-16 18:27:18,Cash,Completed,2845.18,2027-02-11 06:26:58,2027-02-12 01:26:58,Y
119745,1203,12,2027-02-01 06:04:46,Online,Completed,454.15,2027-02-25 08:40:14,2027-02-26 23:40:14,Y
119746,1230,1,2027-02-24 17:36:54,Credit Card,Returned,3160.66,2027-02-20 23:25:27,2027-02-21 05:25:27,Y
119747,784,13,2027-02-07 01:21:14,Gift Card,Pending,4574.24,2027-02-26 06:07:49,2027-02-27 18:07:49,Y
119748,1913,25,2027-02-28 07:30:02,Gift Card,Cancelled,347.7,2027-02-25 10:06:59,2027-02-28 00:06:59,Y
119749,1292,24,2027-02-21 06:05:23,Gift Card,Completed,1190.02,2027-02-20 17:16:13,2027-02-21 09:16:13,Y
119750,72,17,2027-02-18 22:12:38,Credit Card,Completed,7206.56,2027-02-17 21:29:26,2027-02-20 19:29:26,Y
119751,1977,23,2027-02-17 09:23:00,Debit Card,Pending,2553.78,2027-02-24 07:22:05,2027-02-25 14:22:05,Y
119752,240,23,2027-02-28 12:53:41,Gift Card,Completed,4789.71,2027-02-03 01:46:21,2027-02-04 03:46:21,Y
119753,748,4,2027-02-03 12:35:37,Gift Card,Cancelled,91.0,2027-02-21 22:44:35,2027-02-22 09:44:35,Y
119754,519,6,2027-02-13 10:00:23,Credit Card,Pending,291.23,2027-02-09 16:20:02,2027-02-12 07:20:02,Y
119755,1774,9,2027-02-14 02:36:17,Credit Card,Returned,1610.05,2027-02-22 09:58:51,2027-02-22 14:58:51,Y
119756,115,13,2027-02-12 01:17:50,Cash,Returned,649.42,2027-02-04 10:24:24,2027-02-06 04:24:24,Y
119757,1876,12,2027-02-01 23:28:18,Credit Card,Completed,1318.32,2027-02-13 20:47:37,2027-02-14 03:47:37,Y
119758,912,4,2027-02-09 22:59:59,Gift Card,Pending,3737.24,2027-02-27 11:18:18,2027-02-28 22:18:18,Y
119759,1978,1,2027-02-14 22:00:07,Credit Card,Cancelled,3902.62,2027-02-07 17:41:10,2027-02-10 06:41:10,Y
119760,1649,15,2027-02-05 07:20:40,Cash,Completed,1684.37,2027-02-24 06:22:01,2027-02-24 12:22:01,Y
119761,1899,24,2027-02-23 06:44:56,Online,Cancelled,2067.64,2027-02-10 21:31:38,2027-02-13 03:31:38,Y
119762,1840,10,2027-02-18 00:23:47,Online,Cancelled,2260.13,2027-02-09 13:00:44,2027-02-10 15:00:44,Y
119763,157,14,2027-02-07 03:15:44,Cash,Cancelled,2028.14,2027-02-08 16:58:34,2027-02-09 03:58:34,Y
119764,41,25,2027-02-16 17:04:14,Credit Card,Pending,3190.59,2027-02-20 17:12:38,2027-02-22 21:12:38,Y
119765,1977,15,2027-02-01 03:54:39,Gift Card,Cancelled,1994.43,2027-02-08 09:16:39,2027-02-10 11:16:39,Y
