order_id,customer_id,store_id,order_timestamp,payment_method,order_status,total_amount,created_timestamp,updated_timestamp,is_active
13674,287,6,2027-01-11 12:15:32,Debit Card,Pending,5947.61,2027-01-23 09:00:48,2027-01-25 19:00:48,Y
13675,104,25,2027-01-20 01:37:20,Credit Card,Completed,2757.33,2027-01-10 08:43:44,2027-01-11 02:43:44,Y
13676,30,15,2027-01-10 08:06:16,Cash,Cancelled,2551.48,2027-01-31 22:52:06,2027-01-31 23:59:59,Y
13677,1063,6,2027-01-16 09:30:40,Cash,Pending,1111.44,2027-01-24 08:33:13,2027-01-25 13:33:13,Y
13678,304,22,2027-01-07 15:46:06,Debit Card,Cancelled,1985.81,2027-01-28 03:29:21,2027-01-28 08:29:21,Y
13679,44,5,2027-01-10 09:46:21,Online,Cancelled,1393.6,2027-01-11 07:11:30,2027-01-13 07:11:30,Y
13680,1110,12,2027-01-02 08:07:02,Online,Pending,3386.44,2027-01-30 23:25:30,2027-01-31 01:25:30,Y
13681,1234,20,2027-01-02 01:10:55,Cash,Pending,2379.76,2027-01-30 03:47:43,2027-01-31 23:59:59,Y
13682,618,9,2027-01-13 16:56:39,Online,Returned,3435.76,2027-01-27 13:54:06,2027-01-27 23:54:06,Y
13683,1768,22,2027-01-31 16:35:14,Debit Card,Returned,4572.16,2027-01-30 01:54:26,2027-01-30 07:54:26,Y
13684,5,18,2027-01-16 06:25:58,Cash,Cancelled,1192.98,2027-01-29 16:48:28,2027-01-31 23:59:59,Y
13685,1713,25,2027-01-08 02:12:46,Credit Card,Completed,737.8,2027-01-30 09:29:45,2027-01-30 10:29:45,Y
13686,1501,20,2027-01-31 10:43:56,Credit Card,Returned,2745.36,2027-01-31 02:11:13,2027-01-31 23:59:59,Y
13687,706,23,2027-01-06 21:34:41,Online,Returned,2642.74,2027-01-19 11:05:13,2027-01-19 17:05:13,Y
13688,1978,25,2027-01-02 06:07:57,Online,Cancelled,3491.52,2027-01-25 08:23:56,2027-01-26 03:23:56,Y
13689,1800,13,2027-01-23 19:50:37,Online,Pending,2228.37,2027-01-10 05:05:30,2027-01-11 18:05:30,Y
13690,49,22,2027-01-14 08:19:05,Gift Card,Completed,2791.95,2027-01-28 07:41:42,2027-01-28 21:41:42,Y
13691,474,9,2027-01-02 04:34:49,Gift Card,Completed,1057.49,2027-01-24 20:26:01,2027-01-26 00:26:01,Y
13692,78,6,2027-01-11 12:23:42,Credit Card,Completed,27.78,2027-01-29 00:24:45,2027-01-31 17:24:45,Y
13693,1489,8,2027-01-25 09:41:27,Gift Card,Returned,995.05,2027-01-24 22:33:30,2027-01-26 06:33:30,Y
13694,501,14,2027-01-05 08:48:04,Debit Card,Returned,2375.18,2027-01-22 03:06:02,2027-01-24 01:06:02,Y
13695,236,13,2027-01-09 07:43:38,Debit Card,Cancelled,394.64,2027-01-12 14:19:51,2027-01-12 16:19:51,Y
13696,1738,21,2027-01-05 23:21:01,Gift Card,Pending,3532.62,2027-01-19 12:38:03,2027-01-20 15:38:03,Y
13697,1091,14,2027-01-31 23:26:11,Cash,Pending,1298.89,2027-01-29 00:03:06,2027-01-31 04:03:06,Y
13698,295,13,2027-01-04 10:57:43,Cash,Pending,558.02,2027-01-11 19:29:36,2027-01-14 00:29:36,Y
13699,1392,19,2027-01-15 04:00:32,Credit Card,Completed,900.64,2027-01-11 11:56:41,2027-01-12 10:56:41,Y
13700,1391,24,2027-01-27 04:26:02,Cash,Cancelled,4510.79,2027-01-15 10:20:15,2027-01-16 19:20:15,Y
13701,178,16,2027-01-01 04:46:04,Cash,Pending,1784.16,2027-01-29 19:14:24,2027-01-31 23:59:59,Y
13702,522,11,2027-01-05 19:58:29,Cash,Completed,1152.6,2027-01-29 01:36:01,2027-01-30 01:36:01,Y
13703,1672,6,2027-01-13 00:45:03,Online,Pending,2923.76,2027-01-05 04:37:33,2027-01-07 14:37:33,Y
13704,1896,23,2027-01-02 13:12:55,Debit Card,Cancelled,1623.52,2027-01-09 13:53:48,2027-01-10 06:53:48,Y
13705,1732,24,2027-01-09 12:15:28,Gift Card,Cancelled,2705.51,2027-01-13 22:54:43,2027-01-15 18:54:43,Y
13706,1012,20,2027-01-24 21:01:44,Online,Cancelled,2985.25,2027-01-08 10:31:02,2027-01-09 01:31:02,Y
13707,560,20,2027-01-17 12:03:04,Debit Card,Returned,1132.32,2027-01-20 10:45:24,2027-01-21 09:45:24,Y
13708,1707,23,2027-01-08 06:03:44,Debit Card,Cancelled,2467.83,2027-01-24 16:50:37,2027-01-25 16:50:37,Y
13709,559,18,2027-01-17 04:33:09,Cash,Completed,1107.28,2027-01-23 02:23:29,2027-01-25 00:23:29,Y
13710,1623,4,2027-01-12 08:26:44,Credit Card,Cancelled,3349.89,2027-01-28 12:45:58,2027-01-29 11:45:58,Y
13711,1365,20,2027-01-19 21:59:46,Credit Card,Returned,1917.5,2027-01-19 00:12:41,2027-01-21 12:12:41,Y
13712,1122,18,2027-01-25 17:32:53,Debit Card,Returned,7991.31,2027-01-30 14:42:29,2027-01-31 18:42:29,Y
13713,492,6,2027-01-11 07:09:41,Gift Card,Pending,1639.83,2027-01-11 06:18:39,2027-01-11 17:18:39,Y
13714,678,25,2027-01-16 03:23:11,Gift Card,Returned,1730.8,2027-01-25 08:07:20,2027-01-27 22:07:20,Y
13715,558,25,2027-01-25 12:02:14,Online,Pending,697.68,2027-01-19 08:38:07,2027-01-19 14:38:07,Y
13716,814,14,2027-01-26 07:12:42,Credit Card,Returned,4493.65,2027-01-18 18:22:00,2027-01-19 09:22:00,Y
13717,1434,16,2027-01-19 22:07:23,Cash,Cancelled,5370.25,2027-01-08 14:06:10,2027-01-09 12:06:10,Y
13718,1101,13,2027-01-20 14:17:30,Debit Card,Completed,5223.46,2027-01-04 06:12:44,2027-01-07 02:12:44,Y
13719,1298,24,2027-01-14 17:22:26,Cash,Returned,682.15,2027-01-23 10:50:45,2027-01-23 22:50:45,Y
13720,686,4,2027-01-02 10:55:13,Credit Card,Completed,407.97,2027-01-30 06:47:21,2027-01-31 15:47:21,Y
13721,1206,18,2027-01-20 05:01:03,Cash,Completed,5468.47,2027-01-19 11:40:05,2027-01-19 17:40:05,Y
13722,650,16,2027-01-09 16:34:33,Credit Card,Returned,1537.16,2027-01-16 08:11:29,2027-01-17 08:11:29,Y
13723,286,21,2027-01-10 17:28:44,Cash,Returned,2832.98,2027-01-22 15:38:04,2027-01-25 09:38:04,Y
13724,1430,3,2027-01-15 02:03:55,Credit Card,Cancelled,3114.47,2027-01-16 21:25:40,2027-01-17 10:25:40,Y
13725,974,19,2027-01-03 03:35:28,Gift Card,Completed,437.4,2027-01-07 07:28:26,2027-01-09 14:28:26,Y
13726,1479,2,2027-01-24 14:45:22,Debit Card,Completed,3671.31,2027-01-26 22:22:28,2027-01-29 11:22:28,Y
13727,1750,20,2027-01-14 15:19:46,Credit Card,Pending,3971.54,2027-01-11 15:25:46,2027-01-13 19:25:46,Y
13728,1556,23,2027-01-28 10:39:53,Debit Card,Completed,525.24,2027-01-12 04:12:01,2027-01-15 02:12:01,Y
13729,1827,7,2027-01-31 19:24:46,Credit Card,Pending,828.8,2027-01-31 22:16:34,2027-01-31 23:59:59,Y
13730,1333,12,2027-01-26 14:50:53,Gift Card,Returned,565.62,2027-01-19 18:18:00,2027-01-19 22:18:00,Y
13731,1037,6,2027-01-16 23:15:39,Credit Card,Pending,4236.33,2027-01-10 06:45:07,2027-01-13 02:45:07,Y
13732,345,20,2027-01-23 03:16:19,Online,Returned,722.83,2027-01-22 10:52:02,2027-01-24 05:52:02,Y
13733,1485,16,2027-01-31 21:46:55,Debit Card,Completed,581.5,2027-01-24 13:33:58,2027-01-27 00:33:58,Y
13734,745,20,2027-01-09 14:44:46,Online,Completed,293.91,2027-01-23 23:55:14,2027-01-24 09:55:14,Y
13735,1230,1,2027-01-21 22:20:24,Credit Card,Returned,2987.06,2027-01-23 22:49:22,2027-01-24 04:49:22,Y
13736,1429,25,2027-01-31 10:42:19,Gift Card,Completed,1824.35,2027-01-02 00:30:50,2027-01-04 19:30:50,Y
13737,64,12,2027-01-20 09:12:26,Credit Card,Cancelled,1160.1,2027-01-08 23:12:58,2027-01-10 09:12:58,Y
13738,222,6,2027-01-20 08:38:09,Gift Card,Cancelled,3250.94,2027-01-10 18:11:22,2027-01-13 16:11:22,Y
13739,304,19,2027-01-05 09:11:24,Online,Returned,3121.35,2027-01-09 19:19:30,2027-01-12 11:19:30,Y
13740,1595,21,2027-01-27 04:39:04,Online,Completed,4787.83,2027-01-27 23:46:57,2027-01-30 06:46:57,Y
13741,1252,11,2027-01-12 10:57:29,Cash,Completed,2493.2,2027-01-27 08:40:10,2027-01-28 17:40:10,Y
13742,1453,17,2027-01-13 06:47:50,Online,Returned,675.7,2027-01-21 20:47:46,2027-01-23 09:47:46,Y
13743,705,16,2027-01-26 13:48:01,Online,Pending,3076.89,2027-01-24 20:24:01,2027-01-26 17:24:01,Y
13744,1817,19,2027-01-08 05:04:26,Debit Card,Cancelled,2313.29,2027-01-08 21:34:51,2027-01-09 02:34:51,Y
13745,793,22,2027-01-02 01:16:36,Online,Completed,3405.88,2027-01-05 21:47:36,2027-01-07 16:47:36,Y
13746,1456,6,2027-01-10 17:42:12,Gift Card,Cancelled,1367.67,2027-01-09 08:43:33,2027-01-11 08:43:33,Y
13747,13,4,2027-01-12 02:41:52,Cash,Returned,3334.71,2027-01-21 00:06:06,2027-01-21 22:06:06,Y
13748,178,25,2027-01-06 20:10:05,Credit Card,Cancelled,2988.31,2027-01-16 17:41:51,2027-01-18 22:41:51,Y
13749,1366,5,2027-01-02 04:34:02,Cash,Completed,1525.86,2027-01-10 03:47:24,2027-01-12 14:47:24,Y
13750,320,8,2027-01-27 17:23:40,Cash,Pending,1486.35,2027-01-06 17:17:57,2027-01-07 09:17:57,Y
13751,1866,1,2027-01-17 12:13:56,Gift Card,Pending,2536.84,2027-01-26 05:42:12,2027-01-29 05:42:12,Y
13752,730,2,2027-01-30 21:06:01,Cash,Cancelled,1031.15,2027-01-12 11:46:08,2027-01-14 07:46:08,Y
13753,514,14,2027-01-10 07:10:16,Cash,Pending,4556.94,2027-01-02 01:29:48,2027-01-04 03:29:48,Y
13754,1094,10,2027-01-10 19:42:32,Debit Card,Returned,1852.74,2027-01-25 23:04:29,2027-01-26 13:04:29,Y
13755,1924,5,2027-01-15 09:46:08,Cash,Completed,1363.14,2027-01-01 22:39:21,2027-01-04 14:39:21,Y
13756,756,15,2027-01-02 04:35:42,Online,Pending,848.25,2027-01-09 19:25:05,2027-01-10 09:25:05,Y
13757,390,11,2027-01-12 06:17:31,Credit Card,Completed,3349.36,2027-01-17 09:33:30,2027-01-17 15:33:30,Y
13758,1123,9,2027-01-02 03:35:28,Credit Card,Cancelled,569.88,2027-01-31 06:35:35,2027-01-31 23:59:59,Y
13759,1899,23,2027-01-18 17:38:17,Cash,Pending,2789.6,2027-01-11 22:20:48,2027-01-12 15:20:48,Y
13760,1117,8,2027-01-23 03:23:04,Gift Card,Returned,2329.35,2027-01-12 12:34:38,2027-01-12 17:34:38,Y
13761,296,10,2027-01-12 19:14:24,Credit Card,Cancelled,2511.17,2027-01-10 03:35:27,2027-01-11 00:35:27,Y
13762,353,10,2027-01-22 02:58:50,Online,Completed,70.92,2027-01-20 03:50:11,2027-01-20 06:50:11,Y
13763,1723,1,2027-01-10 00:45:17,Online,Pending,3883.09,2027-01-03 20:08:07,2027-01-03 21:08:07,Y
13764,1638,7,2027-01-08 04:06:41,Cash,Pending,425.88,2027-01-10 12:24:28,2027-01-12 20:24:28,Y
13765,236,15,2027-01-19 21:40:46,Online,Completed,3232.78,2027-01-19 08:49:19,2027-01-20 05:49:19,Y
13766,797,7,2027-01-26 16:25:14,Gift Card,Cancelled,437.86,2027-01-30 14:04:10,2027-01-31 23:59:59,Y
13767,1939,16,2027-01-01 03:27:48,Cash,Returned,4242.24,2027-01-30 12:24:43,2027-01-31 23:59:59,Y
13768,173,1,2027-01-27 15:47:17,Gift Card,Pending,1493.27,2027-01-22 03:30:05,2027-01-22 17:30:05,Y
13769,995,6,2027-01-11 15:59:51,Credit Card,Completed,749.52,2027-01-29 22:41:17,2027-01-31 02:41:17,Y
13770,968,24,2027-01-28 14:29:05,Cash,Pending,1485.25,2027-01-14 00:23:26,2027-01-14 08:23:26,Y
13771,1668,3,2027-01-13 18:29:48,Cash,Cancelled,267.72,2027-01-16 08:20:07,2027-01-18 07:20:07,Y
13772,1025,25,2027-01-31 07:48:56,Online,Returned,1532.64,2027-01-09 19:17:44,2027-01-12 05:17:44,Y
13773,1064,10,2027-01-04 06:43:01,Credit Card,Cancelled,1306.15,2027-01-04 01:20:13,2027-01-06 16:20:13,Y
13774,1621,25,2027-01-14 12:38:38,Credit Card,Pending,2012.8,2027-01-20 21:21:14,2027-01-22 00:21:14,Y
13775,860,10,2027-01-27 06:25:33,Gift Card,Returned,4802.46,2027-01-09 06:22:33,2027-01-10 08:22:33,Y
13776,968,13,2027-01-29 07:44:31,Gift Card,Pending,96.99,2027-01-18 02:17:59,2027-01-19 11:17:59,Y
13777,840,12,2027-01-06 03:56:05,Gift Card,Completed,3962.36,2027-01-24 08:44:23,2027-01-25 11:44:23,Y
13778,143,18,2027-01-08 18:43:46,Cash,Completed,2017.48,2027-01-04 19:07:16,2027-01-06 00:07:16,Y
13779,493,12,2027-01-04 11:42:27,Cash,Completed,551.4,2027-01-04 05:56:09,2027-01-06 23:56:09,Y
13780,1619,21,2027-01-09 17:48:59,Credit Card,Cancelled,4420.24,2027-01-06 07:32:09,2027-01-07 06:32:09,Y
13781,713,12,2027-01-19 05:35:57,Gift Card,Completed,879.99,2027-01-05 10:47:45,2027-01-05 23:47:45,Y
13782,490,19,2027-01-15 10:01:28,Credit Card,Completed,798.06,2027-01-18 18:13:44,2027-01-21 08:13:44,Y
13783,384,3,2027-01-21 09:10:45,Gift Card,Returned,257.4,2027-01-02 11:00:50,2027-01-04 19:00:50,Y
13784,1504,15,2027-01-18 04:38:45,Cash,Returned,1337.46,2027-01-10 08:25:11,2027-01-12 17:25:11,Y
13785,1951,17,2027-01-17 10:24:35,Credit Card,Returned,4600.57,2027-01-17 06:31:53,2027-01-19 06:31:53,Y
13786,832,15,2027-01-23 09:08:14,Gift Card,Completed,51.07,2027-01-12 04:56:51,2027-01-12 07:56:51,Y
13787,1525,14,2027-01-17 02:28:19,Debit Card,Completed,4059.73,2027-01-20 18:08:53,2027-01-22 09:08:53,Y
13788,569,16,2027-01-15 06:15:57,Gift Card,Completed,3404.38,2027-01-31 00:33:40,2027-01-31 17:33:40,Y
13789,1531,13,2027-01-11 18:10:30,Gift Card,Cancelled,3578.78,2027-01-26 17:28:43,2027-01-29 08:28:43,Y
13790,907,20,2027-01-12 04:47:48,Online,Completed,3744.42,2027-01-20 16:32:35,2027-01-20 20:32:35,Y
13791,151,3,2027-01-30 01:02:39,Gift Card,Cancelled,1847.2,2027-01-08 21:34:17,2027-01-09 21:34:17,Y
13792,6,10,2027-01-22 16:34:20,Debit Card,Returned,3604.41,2027-01-12 09:52:13,2027-01-13 05:52:13,Y
13793,1841,20,2027-01-17 13:17:01,Online,Pending,3135.13,2027-01-16 05:21:18,2027-01-16 17:21:18,Y
13794,1588,7,2027-01-04 13:47:44,Debit Card,Cancelled,864.62,2027-01-11 10:41:31,2027-01-12 23:41:31,Y
13795,1195,21,2027-01-19 16:17:12,Gift Card,Pending,2335.17,2027-01-05 17:12:28,2027-01-06 13:12:28,Y
13796,552,12,2027-01-14 02:33:21,Cash,Cancelled,1531.79,2027-01-06 01:35:27,2027-01-07 01:35:27,Y
13797,1294,16,2027-01-06 15:39:20,Cash,Cancelled,938.25,2027-01-05 23:04:36,2027-01-07 09:04:36,Y
13798,782,13,2027-01-10 01:14:14,Gift Card,Completed,3864.61,2027-01-18 15:26:35,2027-01-19 00:26:35,Y
13799,1307,7,2027-01-07 15:13:04,Cash,Returned,2255.41,2027-01-07 20:09:20,2027-01-09 12:09:20,Y
13800,1407,1,2027-01-25 19:25:56,Online,Returned,4261.62,2027-01-03 15:52:06,2027-01-04 19:52:06,Y
13801,1227,21,2027-01-10 12:05:41,Cash,Pending,2475.53,2027-01-15 04:51:03,2027-01-16 08:51:03,Y
13802,1405,2,2027-01-14 16:22:47,Online,Returned,882.58,2027-01-21 16:44:10,2027-01-23 17:44:10,Y
13803,1226,25,2027-01-27 12:15:42,Debit Card,Cancelled,4186.44,2027-01-08 22:59:39,2027-01-10 12:59:39,Y
13804,1704,18,2027-01-08 10:25:04,Gift Card,Completed,2943.73,2027-01-09 14:40:55,2027-01-12 10:40:55,Y
13805,46,10,2027-01-16 12:50:25,Credit Card,Pending,3720.2,2027-01-03 05:04:49,2027-01-04 04:04:49,Y
13806,601,23,2027-01-20 13:20:44,Online,Completed,821.76,2027-01-05 21:32:16,2027-01-06 15:32:16,Y
13807,1812,1,2027-01-06 08:25:21,Credit Card,Pending,2436.28,2027-01-21 00:13:46,2027-01-21 10:13:46,Y
13808,1050,10,2027-01-10 00:27:12,Gift Card,Cancelled,2089.68,2027-01-29 11:09:51,2027-01-31 23:59:59,Y
13809,284,13,2027-01-06 12:49:39,Online,Pending,2805.21,2027-01-10 17:23:02,2027-01-13 11:23:02,Y
13810,1956,21,2027-01-10 04:22:17,Online,Cancelled,3695.33,2027-01-27 00:03:51,2027-01-29 23:03:51,Y
13811,39,6,2027-01-17 18:07:50,Online,Cancelled,1840.59,2027-01-23 03:58:58,2027-01-24 20:58:58,Y
13812,964,14,2027-01-24 06:37:36,Debit Card,Pending,5655.76,2027-01-30 05:01:34,2027-01-31 11:01:34,Y
13813,706,2,2027-01-11 23:52:29,Credit Card,Pending,2494.63,2027-01-26 14:49:13,2027-01-27 10:49:13,Y
13814,764,25,2027-01-08 06:28:16,Gift Card,Pending,1541.52,2027-01-27 20:01:14,2027-01-29 22:01:14,Y
13815,88,10,2027-01-03 12:48:01,Gift Card,Returned,1068.46,2027-01-10 15:45:11,2027-01-13 01:45:11,Y
13816,422,21,2027-01-02 08:49:49,Cash,Completed,2363.9,2027-01-18 16:04:14,2027-01-21 11:04:14,Y
13817,1418,17,2027-01-10 18:25:36,Debit Card,Pending,1343.23,2027-01-27 17:07:00,2027-01-28 06:07:00,Y
13818,1410,12,2027-01-14 22:18:58,Debit Card,Pending,1606.15,2027-01-15 04:30:25,2027-01-17 14:30:25,Y
13819,372,25,2027-01-15 09:45:59,Debit Card,Returned,3024.56,2027-01-08 18:52:11,2027-01-09 05:52:11,Y
13820,194,25,2027-01-30 18:36:54,Debit Card,Completed,3340.15,2027-01-27 20:23:27,2027-01-28 02:23:27,Y
13821,1702,16,2027-01-29 22:46:27,Credit Card,Returned,4210.0,2027-01-31 00:35:43,2027-01-31 10:35:43,Y
13822,57,11,2027-01-14 22:24:44,Credit Card,Pending,3751.12,2027-01-30 19:19:36,2027-01-31 23:59:59,Y
13823,530,25,2027-01-04 03:31:59,Gift Card,Cancelled,257.42,2027-01-17 15:47:12,2027-01-20 15:47:12,Y
13824,546,1,2027-01-22 12:32:50,Debit Card,Cancelled,4456.77,2027-01-03 00:55:28,2027-01-05 03:55:28,Y
13825,1200,16,2027-01-10 20:51:46,Cash,Returned,2161.62,2027-01-03 09:55:04,2027-01-05 17:55:04,Y
13826,1906,16,2027-01-05 03:55:31,Gift Card,Cancelled,1138.15,2027-01-18 15:53:49,2027-01-20 23:53:49,Y
13827,1013,18,2027-01-01 21:23:49,Debit Card,Completed,3918.52,2027-01-18 04:29:09,2027-01-19 00:29:09,Y
13828,1611,20,2027-01-26 18:17:01,Credit Card,Pending,1821.24,2027-01-06 09:59:41,2027-01-08 19:59:41,Y
13829,1185,7,2027-01-16 18:30:25,Cash,Returned,100.81,2027-01-04 06:12:59,2027-01-05 01:12:59,Y
13830,1437,1,2027-01-08 20:15:35,Debit Card,Cancelled,11.98,2027-01-31 05:56:28,2027-01-31 23:59:59,Y
13831,465,7,2027-01-12 06:12:24,Gift Card,Returned,1087.72,2027-01-07 16:51:16,2027-01-09 06:51:16,Y
13832,248,13,2027-01-07 17:42:06,Cash,Cancelled,7203.22,2027-01-30 02:56:46,2027-01-31 19:56:46,Y
13833,486,3,2027-01-18 14:43:49,Credit Card,Cancelled,1630.08,2027-01-30 21:23:58,2027-01-31 23:59:59,Y
13834,1407,23,2027-01-31 05:12:12,Debit Card,Returned,4916.06,2027-01-25 17:24:18,2027-01-28 05:24:18,Y
13835,943,3,2027-01-21 14:35:33,Debit Card,Cancelled,1351.36,2027-01-16 15:32:18,2027-01-18 11:32:18,Y
13836,533,1,2027-01-28 04:19:25,Gift Card,Cancelled,2225.99,2027-01-16 09:00:57,2027-01-16 23:00:57,Y
13837,143,12,2027-01-25 20:56:35,Credit Card,Completed,303.82,2027-01-20 20:52:38,2027-01-22 03:52:38,Y
13838,1210,3,2027-01-17 16:21:30,Credit Card,Cancelled,598.88,2027-01-21 07:50:47,2027-01-21 22:50:47,Y
13839,1528,16,2027-01-08 20:34:46,Online,Returned,3501.63,2027-01-30 06:51:56,2027-01-31 23:59:59,Y
13840,160,21,2027-01-18 21:25:13,Credit Card,Returned,5673.25,2027-01-31 22:16:51,2027-01-31 23:59:59,Y
13841,439,20,2027-01-01 16:20:29,Debit Card,Returned,2063.11,2027-01-08 11:24:59,2027-01-08 22:24:59,Y
13842,390,4,2027-01-30 12:59:22,Cash,Pending,4193.69,2027-01-22 01:14:56,2027-01-23 21:14:56,Y
13843,1936,3,2027-01-19 01:55:54,Online,Cancelled,4463.41,2027-01-07 07:47:53,2027-01-09 03:47:53,Y
13844,1386,18,2027-01-29 04:58:29,Debit Card,Returned,1681.84,2027-01-30 20:53:21,2027-01-31 21:53:21,Y
13845,211,5,2027-01-21 17:40:49,Online,Cancelled,5744.52,2027-01-15 03:37:47,2027-01-16 04:37:47,Y
13846,1030,10,2027-01-14 13:13:53,Debit Card,Cancelled,145.32,2027-01-01 13:01:20,2027-01-04 01:01:20,Y
13847,1835,14,2027-01-14 10:18:22,Debit Card,Cancelled,553.96,2027-01-27 03:44:24,2027-01-28 19:44:24,Y
13848,1030,22,2027-01-05 05:18:49,Credit Card,Pending,29.7,2027-01-05 05:17:16,2027-01-08 00:17:16,Y
13849,156,21,2027-01-11 20:50:35,Debit Card,Returned,3461.1,2027-01-22 12:11:49,2027-01-24 13:11:49,Y
13850,1293,25,2027-01-05 18:15:27,Online,Cancelled,4294.41,2027-01-23 06:50:46,2027-01-24 04:50:46,Y
13851,1753,15,2027-01-13 17:45:55,Cash,Returned,2891.36,2027-01-31 13:37:01,2027-01-31 23:59:59,Y
13852,985,21,2027-01-31 05:18:20,Online,Pending,1736.2,2027-01-03 12:35:52,2027-01-04 07:35:52,Y
13853,786,25,2027-01-01 01:09:30,Credit Card,Pending,1329.88,2027-01-08 18:21:19,2027-01-11 04:21:19,Y
13854,1255,21,2027-01-21 21:33:24,Online,Pending,6155.6,2027-01-02 14:41:06,2027-01-03 04:41:06,Y
13855,738,11,2027-01-31 01:09:08,Debit Card,Completed,1102.41,2027-01-07 13:28:06,2027-01-08 14:28:06,Y
13856,645,1,2027-01-29 14:16:37,Credit Card,Returned,1881.64,2027-01-10 01:36:31,2027-01-11 15:36:31,Y
13857,224,24,2027-01-22 17:51:33,Cash,Completed,93.4,2027-01-25 10:16:46,2027-01-28 00:16:46,Y
13858,1375,7,2027-01-12 04:09:14,Credit Card,Completed,147.94,2027-01-31 19:29:46,2027-01-31 23:59:59,Y
13859,1006,19,2027-01-16 04:29:17,Cash,Pending,140.28,2027-01-31 09:00:16,2027-01-31 23:59:59,Y
13860,669,24,2027-01-11 08:01:47,Online,Pending,2718.66,2027-01-31 23:20:56,2027-01-31 23:59:59,Y
13861,812,14,2027-01-12 11:22:30,Cash,Completed,2627.43,2027-01-09 04:28:15,2027-01-09 14:28:15,Y
13862,1310,14,2027-01-12 17:23:11,Online,Completed,1787.3,2027-01-25 12:14:28,2027-01-27 01:14:28,Y
13863,1674,18,2027-01-20 08:29:55,Cash,Completed,2950.03,2027-01-29 06:01:16,2027-01-29 08:01:16,Y
13864,1262,22,2027-01-29 19:42:21,Gift Card,Cancelled,5310.94,2027-01-27 03:05:38,2027-01-29 21:05:38,Y
13865,1165,18,2027-01-14 13:47:49,Debit Card,Completed,3696.33,2027-01-30 08:51:25,2027-01-31 23:59:59,Y
13866,1555,22,2027-01-17 06:29:30,Cash,Completed,2043.27,2027-01-13 19:57:14,2027-01-14 20:57:14,Y
13867,1655,3,2027-01-17 21:11:26,Credit Card,Cancelled,1978.12,2027-01-27 11:10:19,2027-01-29 00:10:19,Y
13868,288,1,2027-01-13 22:16:19,Gift Card,Returned,1471.9,2027-01-28 03:08:24,2027-01-29 00:08:24,Y
13869,400,1,2027-01-29 23:25:23,Online,Pending,2771.42,2027-01-04 01:22:25,2027-01-06 23:22:25,Y
13870,747,7,2027-01-04 05:56:41,Credit Card,Cancelled,3605.35,2027-01-20 12:26:08,2027-01-21 12:26:08,Y
13871,309,15,2027-01-03 21:21:49,Gift Card,Returned,2505.47,2027-01-23 03:05:51,2027-01-24 05:05:51,Y
13872,1028,5,2027-01-18 07:51:37,Cash,Completed,2655.13,2027-01-30 17:23:51,2027-01-31 05:23:51,Y
13873,222,17,2027-01-28 18:13:28,Gift Card,Pending,1714.38,2027-01-29 15:35:33,2027-01-29 16:35:33,Y
13874,1001,8,2027-01-23 06:40:11,Gift Card,Completed,2120.96,2027-01-21 08:48:14,2027-01-21 12:48:14,Y
13875,1837,13,2027-01-27 23:43:34,Credit Card,Completed,737.77,2027-01-25 16:10:12,2027-01-25 20:10:12,Y
13876,44,14,2027-01-20 15:28:25,Credit Card,Completed,659.84,2027-01-07 04:26:30,2027-01-09 03:26:30,Y
13877,1697,11,2027-01-04 05:16:44,Cash,Pending,2981.15,2027-01-25 13:21:09,2027-01-28 07:21:09,Y
13878,1054,21,2027-01-30 21:46:33,Cash,Completed,3934.58,2027-01-06 09:00:46,2027-01-09 03:00:46,Y
13879,1429,25,2027-01-21 16:08:39,Gift Card,Pending,1912.3,2027-01-05 23:35:28,2027-01-08 15:35:28,Y
13880,620,9,2027-01-30 06:04:33,Gift Card,Returned,1407.26,2027-01-19 19:35:19,2027-01-20 10:35:19,Y
13881,771,20,2027-01-02 22:30:26,Debit Card,Returned,2377.29,2027-01-24 09:30:28,2027-01-26 23:30:28,Y
13882,206,16,2027-01-12 09:01:10,Cash,Pending,3996.04,2027-01-12 02:21:02,2027-01-14 08:21:02,Y
13883,1444,14,2027-01-13 02:35:17,Credit Card,Pending,225.24,2027-01-05 19:29:07,2027-01-06 13:29:07,Y
13884,288,20,2027-01-03 23:32:33,Online,Pending,3035.96,2027-01-16 07:12:19,2027-01-16 15:12:19,Y
13885,804,23,2027-01-28 18:02:05,Debit Card,Pending,1300.15,2027-01-29 09:45:59,2027-01-29 15:45:59,Y
13886,1858,9,2027-01-17 08:28:05,Debit Card,Completed,46.06,2027-01-06 20:45:24,2027-01-08 16:45:24,Y
13887,262,7,2027-01-09 11:25:00,Online,Pending,3512.75,2027-01-10 00:45:17,2027-01-12 06:45:17,Y
13888,744,21,2027-01-30 08:31:26,Online,Cancelled,4078.86,2027-01-08 15:11:15,2027-01-08 17:11:15,Y
13889,28,1,2027-01-25 20:14:34,Gift Card,Completed,543.57,2027-01-21 15:37:33,2027-01-23 18:37:33,Y
13890,15,14,2027-01-01 22:35:02,Online,Cancelled,4129.55,2027-01-20 15:49:47,2027-01-23 11:49:47,Y
13891,800,7,2027-01-07 16:44:33,Debit Card,Cancelled,3594.37,2027-01-01 08:33:46,2027-01-03 10:33:46,Y
